시도,선거구명,사진,기호,소속정당명,성명(한자),성별,생년월일(연령),주소,직업,학력,경력,재산신고액(천원),병역신고사항(본인),납세실적(천원)-납부액,납세실적(천원)-최근5년간체납액,납세실적(천원)-현체납액,전과기록유무(건수),입후보횟수,공약링크,나이,생년원일
부산광역시,중구영도구,nan,1,더불어민주당,김비오(金枇澳),남,1968.06.10(51세),부산광역시 영도구 와치로,정당인,연세대학교 법무대학원 경영법무학 석사,(현)더불어민주당 중구영도구 지역위원장(현)대통령직속 균발위 국민소통 특별위원,1747000,군복무를 마친사람,519710,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134713,51세,1968.06.10
부산광역시,중구영도구,nan,2,미래통합당,황보승희(皇甫承希),여,1976.08.05(43세),부산광역시 영도구 해안산책길,정당인,이화여자대학교 영어영문학과 졸업,(전)부산광역시의회의원(6/7대)(전)부산광역시의회 경제문화위원장,451724,해당없음(비대상),12497,0,0,없음,6회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137440,43세,1976.08.05
부산광역시,중구영도구,nan,7,국가혁명배당금당,김가은(金暇㒚),여,1982.07.15(37세),부산광역시 영도구 조내기로,주부,경북과학대학 관광일어과 졸업,(현) 국가혁명배당금당 부산시 영도구부위원장,243007,해당없음(비대상),6959,220,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135721,37세,1982.07.15
부산광역시,중구영도구,nan,8,무소속,정창범(丁昌凡),남,1968.01.17(52세),부산광역시 영도구 영선대로,(주)기아자동차 영도지점 과장(25년차 근무중),동아대학교 사회복지학과 졸업,(전)부산광역시의회의원 영도구 제1선거구 3번 출마(현)한국자유총연맹 영선1동 분회장,-182838,군복무를 마친사람,24898,0,0,4건,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135094,52세,1968.01.17
부산광역시,서구동구,nan,1,더불어민주당,이재강(李在康),남,1962.07.20(57세),부산광역시 동구 고관로,정당인,런던정경대학 정치학과 박사과정 수료(1993.10.~ 2005.9.),(전)제20대 국회의원선거 더불어민주당 서구동구선거구 국회의원후보(전)주택도시보증공사(HUG) 상근감사위원,928520,군복무를 마친사람,148317,245,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134646,57세,1962.07.20
부산광역시,서구동구,nan,2,미래통합당,안병길(安炳吉),남,1962.02.02(58세),부산광역시 동구 홍곡로,안병길 원도심미래연구원 원장,동아대학교 대학원 졸업(행정학 박사),(전)부산일보 대표이사 사장(전)한국지방신문협회 회장,2880112,군복무를 마친사람,186803,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134585,58세,1962.02.02
부산광역시,서구동구,nan,7,우리공화당,김태수(金泰秀),남,1968.05.31(51세),부산광역시 서구 충무대로,세계경찰연맹(WPF) 이사장(대표자),성균관대학교 대학원 스포츠과학과 체육학박사(博士),(현)대한민국재향경우회중앙회 경우아카데미센터장(전)동아대학교 겸임교수,80503,군복무를 마친사람,6871,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135573,51세,1968.05.31
부산광역시,서구동구,nan,8,국가혁명배당금당,김성기(金盛基),남,1956.01.21(64세),부산광역시 서구 구덕로296번길,회사원,고등학교 졸업 학력 검정고시 합격,(전)부산시 공무원 25년 근무(2016년 6월 정년퇴직)(현)세종기술 근무,386723,군복무를 마친사람,8721,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135546,64세,1956.01.21
부산광역시,부산진구갑,nan,1,더불어민주당,김영춘(金榮春),남,1962.02.05(58세),부산광역시 부산진구 동평로183번길,국회의원,고려대학교 대학원 정치외교학과 졸업 (정치학 석사),(전) 해양수산부 장관(현) 부산진구갑 국회의원,1076548,군복무를 마치지 아니한 사람,46229,0,0,1건,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136335,58세,1962.02.05
부산광역시,부산진구갑,nan,2,미래통합당,서병수(徐秉洙),남,1952.01.09(68세),부산광역시 부산진구 동평로150번길,정당인,노던일리노이대학교 박사과정 졸업(1983.9.~1987.12. 경제학박사),(전) 부산광역시장(전) 4선 국회의원,4680671,군복무를 마친사람,770533,0,0,없음,7회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137546,68세,1952.01.09
부산광역시,부산진구갑,nan,3,민생당,정해정(丁海廷),남,1961.02.12(59세),부산광역시 부산진구 신암로63번길,수강엔지니어링(주) 대표이사,동아대학교 법학과 졸업,(현) 민생당 부산시당 공동위원장(현) 수강엔지니어링(주) 대표이사,200000,군복무를 마친사람,1332,0,0,6건,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137939,59세,1961.02.12
부산광역시,부산진구갑,nan,7,국가혁명배당금당,김정희(金貞希),여,1963.05.08(56세),부산광역시 부산진구 진남로483번길,국가혁명배당금당진구갑위원장,상주여자상업고등학교 졸업,(현) 국가혁명배당금당 부산진구갑 위원장(전)부동산개발업 10년,261454,해당없음(비대상),17619,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137331,56세,1963.05.08
부산광역시,부산진구갑,nan,8,무소속,정근(鄭根),남,1960.09.08(59세),부산광역시 부산진구 신천대로220번길,정근안과병원장,부산대학교 대학원 의학과 안과학전공 의학박사,(현) 온종합병원 설립자(의료법인 온그룹의료재단)(현) 그린닥터스 이사장,50029374,군복무를 마친사람,8122453,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137058,59세,1960.09.08
부산광역시,부산진구을,nan,1,더불어민주당,류영진(柳永珍),남,1959.07.12(60세),부산광역시 부산진구 중앙대로666번길,정당인,부산대학교 약학대학 제약학과 졸업,(전)문재인정부 초대 식품의약품안전처 처장(전)부산광역시 약사회 회장,2202910,군복무를 마치지 아니한 사람,232832,0,0,1건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135062,60세,1959.07.12
부산광역시,부산진구을,nan,2,미래통합당,이헌승(李憲昇),남,1963.05.11(56세),부산광역시 부산진구 백양대로208번길,부산진구을 국회의원,고려대학교 사회학과 졸업,"(현) 제19대, 20대 국회의원(전) 자유한국당 황교안 당대표 비서실장",4134153,군복무를 마친사람,74999,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136537,56세,1963.05.11
부산광역시,부산진구을,nan,7,국가혁명배당금당,신연웅(申連雄),남,1954.09.30(65세),부산광역시 부산진구 가야대로,자영업,미기재,(현)(주)에셀바이오 대표(현)국가혁명배당금당 부산시당 부산진구을 당협위원장,63119,군복무를 마친사람,71247,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137255,65세,1954.09.30
부산광역시,동래구,nan,1,더불어민주당,박성현(朴省炫),남,1967.12.10(52세),부산광역시 동래구 쇠미로,한국자산관리공사(캠코) 비상임이사,미국 하워드대학교 로스쿨 석사과정 법학석사(2006.8.~2007.5),(전)동아대학교 LINC+ 사업단 조교수(현)더불어민주당 동래구 지역위원장,396034,군복무를 마치지 아니한 사람,56669,0,0,3건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134732,52세,1967.12.10
부산광역시,동래구,nan,2,미래통합당,김희곤(金熙坤),남,1964.12.17(55세),부산광역시 동래구 충렬대로107번길,정당인,연세대학교 행정대학원 졸업(행정학 석사),(전)해양수산부 장관 정책보좌관(전)청와대 기획조정실 근무,1207481,군복무를 마친사람,16495,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137435,55세,1964.12.17
부산광역시,동래구,nan,6,정의당,박재완(朴宰完),남,1966.03.13(54세),부산광역시 동래구 충렬사로,정당인,경성대학교 대학원 경영학박사,(전)부경대 외래교수(전)부산 유락여중 운영위원장,664868,군복무를 마친사람,63180,0,0,3건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135190,54세,1966.03.13
부산광역시,동래구,nan,7,국가혁명배당금당,손윤영(孫侖煐),여,1961.10.20(58세),부산광역시 동래구 차밭골로,자영업,부산대학교 환경대학원 도시계획학과 석사졸업,(현)대경공인중개사사무소 대표(현)국가혁명배당금당대표 특별보좌관,219482,해당없음(비대상),16055,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136032,58세,1961.10.20
부산광역시,동래구,nan,8,무소속,진성호(秦聖昊),남,1962.11.26(57세),부산광역시 동래구 금강공원로,유튜브 '진성호방송' 주필,서울대학교 경영학과 졸업,(전)국회의원(전)조선일보 기자,981693,군복무를 마치지 아니한 사람,32538,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137969,57세,1962.11.26
부산광역시,남구갑,nan,1,더불어민주당,강준석(姜俊錫),남,1962.06.16(57세),부산광역시 남구 수영로,정당인,부산수산대학교 졸업(현 부경대학교),(전)OECD사무국근무(전)해양수산부차관,1655512,군복무를 마친사람,75632,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136337,57세,1962.06.16
부산광역시,남구갑,nan,2,미래통합당,박수영(朴洙瑩),남,1964.01.07(56세),부산광역시 남구 수영로,한반도선진화재단 대표,하버드대학교 졸업(공공정책학 석사)(1994.09.~1996.06.),(전)경기도 행정1부지사(현)한반도선진화재단 대표,3128721,군복무를 마친사람,106792,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134853,56세,1964.01.07
부산광역시,남구갑,nan,6,정의당,현정길(玄貞吉),남,1963.01.30(57세),부산광역시 남구 전포대로,정당인,부경대학교 대학원 경제학과 박사과정 수료,(현)정의당 부산시당 위원장(전)정의당 부산남구청장선거 후보,428961,군복무를 마치지 아니한 사람,33026,0,0,1건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135226,57세,1963.01.30
부산광역시,남구갑,nan,7,민중당,김은진(金恩辰),여,1965.04.11(55세),부산광역시 남구 석포로,정당인,동아대학교 사회학과 졸업,(현)미군세균실험실 남구대책위 상황실장(전)박근혜정권퇴진비상국민행동 공동상황실장,450,해당없음(비대상),29,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134966,55세,1965.04.11
부산광역시,남구갑,nan,8,국가혁명배당금당,박금동(朴金東),남,1955.02.10(65세),부산광역시 해운대구 재송1로45번길,정당인,영광중학교졸업,(현)국가혁명배당금당 남구갑 당협위원장,130000,군복무를 마친사람,13591,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136628,65세,1955.02.10
부산광역시,남구을,nan,1,더불어민주당,박재호(朴在昊),남,1959.02.13(61세),부산광역시 남구 분포로,제20대 국회의원,중앙대학교 행정대학원 졸업(행정학석사),(현)제20대 국회의원(전)노무현대통령 비서실 정무2비서관,1048690,군복무를 마친사람,41477,0,0,없음,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135331,61세,1959.02.13
부산광역시,남구을,nan,2,미래통합당,이언주(李彦周),여,1972.11.08(47세),부산광역시 남구 분포로,국회의원,서울대학교 불어불문학과 졸업,(현)제20대 국회의원(전)미래를향한전진4.0 당대표,3292208,해당없음(비대상),107087,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137466,47세,1972.11.08
부산광역시,남구을,nan,7,국가혁명배당금당,조호근(曺浩根),남,1959.07.26(60세),부산광역시 남구 오륙도로,정당인,동의대학교 졸업,(현)국가혁명배당금당 남구을 당협위원장(전)안경원운영,637430,군복무를 마친사람,52149,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136277,60세,1959.07.26
부산광역시,북구강서구갑,nan,1,더불어민주당,전재수(田載秀),남,1971.04.20(48세),부산광역시 북구 백양대로1016번길,국회의원,동국대학교 대학원 정치학과 졸업,(전)청와대 제2부속실장(현)제20대 국회의원,534752,군복무를 마친사람,19017,0,0,없음,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134887,48세,1971.04.20
부산광역시,북구강서구갑,nan,2,미래통합당,박민식(朴敏植),남,1965.11.20(54세),부산광역시 북구 덕천로276번길,변호사,서울대학교 외교학과 졸업,(전)서울중앙지검 특수1부 수석검사(전)제18대·제19대 국회의원,3188249,군복무를 마친사람,91538,259,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134778,54세,1965.11.20
부산광역시,북구강서구갑,nan,7,국가혁명배당금당,이성근(李成根),남,1961.12.23(58세),부산광역시 북구 낙동대로,자영업,미기재,(전) 코리아모터싸이클유통업협동조합 이사장(현)국가혁명배당금당 부산광역시당 대표,1033088,군복무를 마친사람,25738,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135707,58세,1961.12.23
부산광역시,북구강서구을,nan,1,더불어민주당,최지은(崔芝銀),여,1980.11.21(39세),부산광역시 강서구 명지국제7로,정당인,옥스퍼드대학교 국제개발학 박사(2012. 10~2017.9),(전)세계은행선임이코노미스트(전)삼성전자 네트웤사업부 수출업무담당,1014798,해당없음(비대상),174,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137769,39세,1980.11.21
부산광역시,북구강서구을,nan,2,미래통합당,김도읍(金度邑),남,1964.07.06(55세),부산광역시 북구 화명신도시로,국회의원,동아대학교 법학과 졸업,(현)국회의원(전)부산지검 공판부장 외사부장 검사,3621731,군복무를 마친사람,215927,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137828,55세,1964.07.06
부산광역시,북구강서구을,nan,6,정의당,이의용(李義龍),남,1978.12.18(41세),부산광역시 북구 효열로162번길,부산교통공사 직원,동아대학교 공과대학 전기전자컴퓨터공학부 졸업,(전)부산지하철노동조합위원장(현)정의당 북구강서구지역위원회 위원장,124721,군복무를 마친사람,16049,0,0,2건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137822,41세,1978.12.18
